1.239842	7.62789E-06
1.242326653	7.66851E-06
1.244821285	7.70913E-06
1.247313407	7.75483E-06
1.249828127	7.79545E-06
1.252353007	7.84116E-06
1.254888108	7.8818E-06
1.257433495	7.92751E-06
1.259976423	7.97324E-06
1.262542514	8.01896E-06
1.265119079	8.05961E-06
1.267706182	8.10534E-06
1.270303887	8.15108E-06
1.272899192	8.19682E-06
1.275518245	8.24765E-06
1.278148099	8.2934E-06
1.280788819	8.33916E-06
1.283440473	8.38492E-06
1.286089789	8.43576E-06
1.288763461	8.48153E-06
1.291448273	8.53239E-06
1.294144295	8.57817E-06
1.296851596	8.62903E-06
1.299556627	8.67991E-06
1.302286645	8.73078E-06
1.305028156	8.78167E-06
1.307781235	8.83256E-06
1.310545954	8.88345E-06
1.313308476	8.93435E-06
1.316096639	8.98525E-06
1.318896666	9.03616E-06
1.321708633	9.09217E-06
1.324532615	9.14309E-06
1.327354481	9.19911E-06
1.330202667	9.25004E-06
1.333063103	9.30607E-06
1.335935867	9.3621E-06
1.338821039	9.41305E-06
1.341704181	9.4691E-06
1.34461435	9.52516E-06
1.347537171	9.58122E-06
1.350472726	9.64238E-06
1.353421099	9.69845E-06
1.356367535	9.75454E-06
1.359341732	9.81572E-06
1.362329	9.87181E-06
1.365329428	9.93301E-06
1.368343101	9.99422E-06
1.371354939	1.00503E-05
1.3743953	1.01116E-05
1.377449172	1.01728E-05
1.380516646	1.0234E-05
1.383597813	1.03004E-05
1.386677254	1.03616E-05
1.389786013	1.04229E-05
1.392908742	1.04893E-05
1.396045535	1.05505E-05
1.399196488	1.06169E-05
1.402345835	1.06833E-05
1.405525325	1.07497E-05
1.408719266	1.08162E-05
1.411927755	1.08826E-05
1.415150893	1.0949E-05
1.418372553	1.10155E-05
1.421625216	1.1087E-05
1.424892832	1.11535E-05
1.428175504	1.12251E-05
1.431473335	1.12915E-05
1.434769829	1.13631E-05
1.438098221	1.14348E-05
1.441442091	1.15064E-05
1.444801548	1.1578E-05
1.4481767	1.16548E-05
1.451550664	1.17264E-05
1.454957461	1.18032E-05
1.458380286	1.18749E-05
1.461819254	1.19517E-05
1.465274479	1.20285E-05
1.468728677	1.21054E-05
1.472216681	1.21822E-05
1.475721291	1.22591E-05
1.479242627	1.23411E-05
1.482780808	1.24179E-05
1.486318137	1.25E-05
1.489890287	1.2582E-05
1.493479649	1.26589E-05
1.497086347	1.27461E-05
1.500710508	1.28282E-05
1.504334005	1.29102E-05
1.507993383	1.29923E-05
1.511670609	1.30796E-05
1.515365812	1.31669E-05
1.519079125	1.32541E-05
1.522791977	1.33414E-05
1.526541819	1.34287E-05
1.530310174	1.3516E-05
1.53409718	1.36034E-05
1.537902976	1.36959E-05
1.54170853	1.37884E-05
1.545552231	1.38809E-05
1.549415146	1.39735E-05
1.553297419	1.4066E-05
1.557199196	1.41586E-05
1.561100968	1.42563E-05
1.565042097	1.43489E-05
1.569003176	1.44467E-05
1.572984357	1.45445E-05
1.576985793	1.46423E-05
1.580987478	1.47453E-05
1.585029787	1.48432E-05
1.58909282	1.49462E-05
1.593176737	1.50492E-05
1.597281698	1.51523E-05
1.601387185	1.52554E-05
1.605534621	1.53585E-05
1.609703595	1.54668E-05
1.613894276	1.55699E-05
1.618106835	1.56783E-05
1.622320214	1.57866E-05
1.626576931	1.59002E-05
1.630856045	1.60086E-05
1.635157734	1.61222E-05
1.639482175	1.62358E-05
1.643807756	1.63494E-05
1.648178132	1.64631E-05
1.652571809	1.65768E-05
1.656988974	1.66957E-05
1.661429816	1.68146E-05
1.665872141	1.69335E-05
1.67036079	1.70525E-05
1.674873693	1.71715E-05
1.679411048	1.72957E-05
1.683973053	1.742E-05
1.688536914	1.75442E-05
1.693148702	1.76685E-05
1.69778575	1.7798E-05
1.702448268	1.79276E-05
1.707136464	1.80572E-05
1.711826918	1.81868E-05
1.716566982	1.83164E-05
1.72133337	1.84513E-05
1.726126302	1.85862E-05
1.730945999	1.87211E-05
1.735768385	1.88613E-05
1.740642154	1.89963E-05
1.74554337	1.91366E-05
1.750472264	1.92769E-05
1.755429073	1.94224E-05
1.760389039	1.95628E-05
1.76540225	1.97084E-05
1.770444095	1.9854E-05
1.775514822	2.00049E-05
1.780614678	2.01559E-05
1.785718195	2.03068E-05
1.790876919	2.04579E-05
1.796065536	2.0609E-05
1.801284305	2.07653E-05
1.806533491	2.09217E-05
1.811786883	2.10833E-05
1.81709755	2.12398E-05
1.82243944	2.14016E-05
1.827812832	2.15634E-05
1.833218003	2.17304E-05
1.838627971	2.18976E-05
1.844097393	2.20648E-05
1.849599451	2.2232E-05
1.85513444	2.24045E-05
1.860702655	2.25771E-05
1.866276304	2.2755E-05
1.871911707	2.29277E-05
1.877581246	2.3111E-05
1.883285233	2.32891E-05
1.889023981	2.34724E-05
1.894768855	2.36559E-05
1.900577911	2.38394E-05
1.906422695	2.40282E-05
1.91230354	2.42171E-05
1.918220778	2.44061E-05
1.924144888	2.46004E-05
1.930135749	2.47947E-05
1.936164033	2.49944E-05
1.94223009	2.51942E-05
1.948334276	2.53941E-05
1.954446143	2.55993E-05
1.960627481	2.58046E-05
1.966848042	2.60099E-05
1.973108201	2.62207E-05
1.979408337	2.64315E-05
1.985717031	2.66476E-05
1.992098075	2.68639E-05
1.998520262	2.70803E-05
2.00498399	2.7302E-05
2.011489665	2.75239E-05
2.01800485	2.77511E-05
2.024595438	2.79784E-05
2.031229214	2.82111E-05
2.037906606	2.84439E-05
2.044628045	2.86769E-05
2.051360026	2.89152E-05
2.058170651	2.91537E-05
2.065026649	2.93975E-05
2.071928476	2.96415E-05
2.078876593	2.98909E-05
2.085836376	3.01405E-05
2.092878243	3.03954E-05
2.099967819	3.06506E-05
2.10710559	3.09111E-05
2.114292048	3.11718E-05
2.121491393	3.1438E-05
2.128776484	3.17042E-05
2.136111781	3.19707E-05
2.143497804	3.22426E-05
2.150935082	3.252E-05
2.158386575	3.27975E-05
2.165927712	3.30806E-05
2.173521729	3.33638E-05
2.181169185	3.36525E-05
2.188870646	3.39467E-05
2.196587768	3.42411E-05
2.204398691	3.45357E-05
2.212265363	3.48412E-05
2.220188382	3.51415E-05
2.228168356	3.54527E-05
2.236165569	3.57641E-05
2.244261019	3.60757E-05
2.252415297	3.63929E-05
2.260629045	3.67156E-05
2.268902919	4.41947E-06
2.277195754	4.46488E-06
2.285591564	4.51028E-06
2.294049513	4.56074E-06
2.302570293	4.60615E-06
2.311154606	4.65662E-06
2.319759762	4.70204E-06
2.328472966	4.75252E-06
2.337251871	4.803E-06
2.346097224	4.85348E-06
2.355009782	4.90397E-06
2.363945241	4.95447E-06
2.372994182	5.01002E-06
2.382112665	5.06052E-06
2.391301497	5.11609E-06
2.400561493	5.17165E-06
2.409846644	5.22723E-06
2.419251107	5.28281E-06
2.42872926	5.34345E-06
2.438281972	5.39905E-06
2.447910127	5.4597E-06
2.457565907	5.52036E-06
2.467347264	5.58103E-06
2.477206793	5.64171E-06
2.487145436	5.70745E-06
2.497164149	5.76814E-06
2.507213201	5.8339E-06
2.517394571	5.89967E-06
2.527658967	5.96545E-06
2.53800741	6.03123E-06
2.548440936	6.10208E-06
2.558907785	6.17295E-06
2.569514217	6.24382E-06
2.58020894	6.31471E-06
2.590993062	6.3856E-06
2.601867708	6.46157E-06
2.61277896	6.53755E-06
2.62383764	6.61355E-06
2.63499033	6.68955E-06
2.646238234	6.77064E-06
2.657582578	6.85173E-06
2.66896715	6.93284E-06
2.680507632	7.01397E-06
2.692148348	7.10017E-06
2.703890609	7.18133E-06
2.715735752	7.26756E-06
2.727625124	7.35889E-06
2.739679593	7.44516E-06
2.751841083	7.53651E-06
2.764111024	7.63297E-06
2.776490874	7.72436E-06
2.788919381	7.82085E-06
2.801522957	7.91735E-06
2.814240966	8.01896E-06
2.827074973	8.11551E-06
2.840026571	8.21715E-06
2.853031733	8.3239E-06
2.866222808	8.43068E-06
2.879536428	8.53748E-06
2.89297431	8.6443E-06
2.9065382	8.75623E-06
2.9201611	8.86818E-06
2.933981731	8.98525E-06
2.947933806	9.10235E-06
2.962019208	9.21948E-06
2.976239858	9.34173E-06
2.990525579	9.464E-06
3.005021935	9.59141E-06
3.019659514	9.71885E-06
3.034440393	9.85142E-06
3.049366684	9.98402E-06
3.064364805	1.01167E-05
3.07958768	1.02544E-05
3.094962556	1.03974E-05
3.110491721	1.05352E-05
3.126177509	1.06833E-05
3.141942678	1.08315E-05
3.157948091	1.09797E-05
3.174117406	1.1133E-05
3.190453154	1.12915E-05
3.206957916	1.14501E-05
3.223550517	1.16138E-05
3.240400397	1.17776E-05
3.257427355	1.19466E-05
3.274634198	1.21207E-05
3.292023791	1.22949E-05
3.309510717	1.24743E-05
3.327273703	1.26589E-05
3.345228395	1.28436E-05
3.363377913	1.30334E-05
3.381725445	1.32285E-05
3.400181	1.34236E-05
3.418933377	1.36239E-05
3.437893744	1.38295E-05
3.457065581	1.40403E-05
3.476452445	1.42563E-05
3.495959397	1.44724E-05
3.51578619	1.4699E-05
3.535839156	1.49256E-05
3.556122186	1.51574E-05
3.576639262	1.53946E-05
3.597290083	1.5637E-05
3.618286348	1.58847E-05
3.639529149	1.61376E-05
3.661022855	1.63959E-05
3.682771936	1.66647E-05
3.704670272	1.69335E-05
3.726942616	1.72077E-05
3.74948438	1.74924E-05
3.772300484	1.77825E-05
3.795395965	1.80779E-05
3.818658371	1.83787E-05
3.842326763	1.86848E-05
3.866290383	1.90015E-05
3.890554789	1.93236E-05
3.915125679	1.96564E-05
3.939883695	1.99945E-05
3.965083629	2.03381E-05
3.990608002	2.06923E-05
4.016463118	2.10572E-05
4.04265545	2.14277E-05
4.06905809	2.18088E-05
4.095943178	2.22007E-05
4.1231859	2.25981E-05
4.150793438	2.30063E-05
4.178773172	2.34253E-05
4.206989922	2.38551E-05
4.235735028	2.42958E-05
4.264875649	2.47475E-05
4.294420006	2.521E-05
4.324376548	2.56835E-05
4.354601012	2.61732E-05
4.385406055	2.66687E-05
4.416650043	2.71859E-05
4.448342423	2.77088E-05
4.480492917	2.82481E-05
4.512947257	2.8804E-05
4.546041873	2.9371E-05
4.579625457	2.99546E-05
4.613708927	3.05549E-05
4.648303528	3.11771E-05
4.683243937	3.18108E-05
4.718893202	3.24613E-05
4.755089361	3.31287E-05
4.791845095	3.38183E-05
4.829173483	3.4525E-05
4.866896958	3.52542E-05
4.905408506	3.60059E-05
4.944534397	3.67748E-05
4.984289447	3.75719E-05
5.024688956	3.83865E-05
5.065541755	3.92295E-05
5.107274675	4.00955E-05
5.149700947	4.09902E-05
5.192837996	4.19082E-05
5.236703835	4.28607E-05
5.281092133	4.38367E-05
5.326468187	4.48475E-05
5.372630758	4.58877E-05
5.419600472	4.69631E-05
5.467398686	4.80683E-05
5.515802118	4.92145E-05
5.565320047	5.03966E-05
5.615735121	5.16147E-05
5.667071944	5.28747E-05
5.719356029	5.41769E-05
5.772345081	5.55216E-05
5.826598994	5.69148E-05
5.881882442	5.83568E-05
5.938225011	5.98481E-05
5.99565743	6.1389E-05
6.053916016	6.29857E-05
6.113619329	6.46388E-05
6.174511952	6.63316E-05
6.236629779	6.80874E-05
6.300010163	6.99185E-05
6.364365279	7.18197E-05
6.430382242	7.3792E-05
6.497783135	7.58419E-05
6.566611938	7.79703E-05
6.636914512	8.01842E-05
6.708375717	8.24845E-05
6.781763483	8.48784E-05
6.856774693	8.73672E-05
6.933463818	8.99522E-05
7.011887795	9.2647E-05
7.091700509	9.54471E-05
